"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Europe & Central Asia","ECS","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Egypt, Arab Rep.","EGY","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Euro area","EMU","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","94.0882353428904","88.767313176452","88.5934789892622","77.7171822600417","80.0509053621743","81.5582850271357","86.7734486926864","90.3123927731301","94.5797915513144","100.3361551119","107.279621335806","107.88529365424","107.325844734","95.5299705754655","91.1192980436514","92.7605917240239","94.6473867267797","90.477443803003","90.9676919271572","90.3656887951896","88.4432582875452","90.0943559531521","92.1668855801839","96.7491593710608","98.6952146242653","99.1274682572042","100.460484759478","102.021199795724","103.916401662754","103.785064923592","100","100.398927992723","97.9743084004294","99.6901551060242","99.1485098153146","93.6961722038616","94.3196213651036","95.4959614998864","97.4635485000714","95.6205980592021","",
"Estonia","EST","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ethiopia","ETH","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"European Union","EUU","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","112.592311672023","116.600232355691","119.836402230897","123.291685185425","119.630982726272","123.6197572338","124.527112225484","123.722253768808","126.823611704765","131.252317231978","138.369186022347","142.160845821685","135.288753001944","117.379010057159","99.8672507159804","106.34931267175","115.824500670612","110.647764696002","105.736404554562","106.312653064357","105.367849916237","99.98510381159","100.633588841304","102.07974921929","107.056097367395","107.00732657397","103.830728715613","102.474561387709","103.952538695785","105.684594927995","106.705512494302","100","99.8101629044453","96.9951174110006","98.9492620277247","100.457249947207","96.0965110848933","97.2168723667718","96.6738986938501","98.6392281106498","96.9604970023722","",
"Fiji","FJI","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","170.039517899089","174.860041920835","175.561607503526","174.713028050074","177.137954064114","179.605594248484","161.533472821684","137.25446729615","117.138579271546","117.283774132669","118.314271755099","121.677260179758","121.935200534334","126.191341990424","126.52542284711","124.19609147948","124.611946211784","128.502301000013","109.416576735563","109.554612321664","106.152567232172","107.513900973631","107.742845831123","115.214484554633","117.412657728698","116.886553767265","114.708060120224","117.059086425278","119.696703299875","104.879086549928","100","103.80974699103","105.865242712553","105.627227840694","103.829932478314","105.564016119824","110.071584095","111.96003641223","112.690069344579","113.287946192114","",
"France","FRA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","118.935925721561","113.644417494147","108.499718247676","104.481737097425","102.76486259994","105.339206002839","109.113292844921","110.409106948946","108.440479554106","106.285045792645","109.943799772672","105.824420195141","107.31168420581","108.396158634029","108.154165408627","111.12266096566","110.59547517808","105.217805339621","105.590033513895","102.506289490526","97.0691942367214","96.758302470769","98.3631848599633","103.745779776407","105.538714635331","104.026512185929","103.354471337843","103.875411584916","104.489922110144","104.537317012468","100","99.2134968145953","96.0169849236399","97.3027328939572","97.3330022830455","92.0340790393289","92.9210395993531","93.3727655507431","95.3859927467285","93.7189594988843","",
"Faroe Islands","FRO","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","223.678197070334","199.216709524655","201.017097365067","197.845547244598","189.88012647403","195.849456019267","213.270756601729","209.48872889697","181.277791918408","214.220321968787","215.292304905412","167.657762758923","151.340408845142","146.713499445534","99.0300173064542","109.472662960721","108.172833308747","106.358656755056","107.15146553837","102.149189630739","96.3212563459878","96.4454769837769","96.3513943937622","101.025544262897","101.00489824383","101.847920347446","97.9917290863672","102.356198346112","105.840588411248","106.57839216694","100","98.1644222981893","94.8016576858877","96.1510497134645","100.323680158162","93.6406804289292","95.7403692344613","97.6832076760465","102.993100948731","102.657049460119","",
"United Kingdom","GBR","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","119.247630034229","139.426062947296","143.824768081637","138.690102161014","127.37507067452","121.811536062497","124.120390089014","115.553326497676","115.388008987747","118.897501092334","117.138737305865","119.571578923651","123.666185746461","120.210692059501","108.612119303604","108.698301833548","104.067347795959","106.448583506046","123.320359219252","129.250472556683","129.10613617482","130.41758655837","127.261618763381","128.162320518372","122.93382592555","127.765997124293","125.428431942804","126.177240999432","128.269513664894","111.765620606638","100.306218184351","100","99.8298505695873","103.40312152955","102.055056288888","108.712058059552","113.745085282119","102.373265774957","97.0826843902134","98.8425050762304","98.3469131708556","",
"Georgia","GEO","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.9009290995175","71.229982747425","89.9268260519889","93.8142223247689","91.5050069492204","78.2741153420986","85.1383496611052","85.1326856561791","82.5556224765154","77.9873387239592","83.2607557208487","88.7633065190944","93.8691201675636","97.2103583456047","107.603054891493","104.53938270986","100","108.423609644594","110.328826228459","107.136934001227","106.268161011193","98.3512364304098","99.3381247411916","97.7589169021189","98.1897467602282","93.3654150723228","",
"Ghana","GHA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","766.44186677122","1708.91685831845","2134.26511911723","3520.35066100765","557.547833421181","405.329825294836","256.924638583077","190.567214856519","175.064022409393","163.783041366817","163.304658887621","165.983050021837","146.330496252927","127.661998893814","103.348107314237","119.697838051189","129.754759380762","137.958062510626","147.342336544723","145.047061531735","95.259182558181","96.3428675349164","95.9261853572817","96.347702580354","95.0955103828325","104.253389354311","110.022563569877","109.368477269166","104.312168123098","94.728341018271","100","94.6135099505371","85.0528764954879","84.9933102079661","66.453213222099","64.6281510416338","74.1727647016057","73.5638977449608","72.3773465831096","69.2451888451088","",
"Gibraltar","GIB","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","268.946158138094","257.646429009707","258.887858925558","260.920367674057","247.932713018972","265.935768877856","191.127358807629","201.515202324244","221.540716544814","214.153735126045","204.807333949319","196.714860824668","198.387855350771","211.953959390374","200.743976828722","194.69316194652","191.264724820428","197.324078816759","196.171070440901","191.372327761049","183.291773021836","158.494320496932","131.435387315562","95.1776590767196","93.8105788186132","99.7028292238694","99.2167890576423","107.575324168298","113.757794958546","102.806625451362","100","92.4865019577072","89.0115727929836","81.6246112662684","73.8220283812134","73.3409252064995","88.9287119405625","90.431973433063","89.0977595249689","93.0388910715663","",
"Guinea-Bissau","GNB","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","125.396689499493","105.549525302611","91.3030095528361","87.4713023839389","85.6556339969862","85.818261646141","78.9481555364408","75.5991169535969","79.448426648458","57.1049394070463","68.0376581125793","68.0334184255467","62.8552930096737","66.8745101238891","63.8367350909215","59.3374258018124","62.4065851372104","68.2712428967159","79.9165964969307","85.3156616206119","89.6745712504426","91.1105762256555","94.2621113126549","96.9122169014441","100.539849922246","100","102.303996498227","99.4561988530158","102.677778340705","106.138406941332","99.3176401200775","101.728094949706","102.292299508355","104.386476094685","102.009054538115","",
"Greece","GRC","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","83.9571718096112","87.1451100397522","90.4253457255922","83.5944275022519","81.047840991962","78.4149415979099","73.4707738713346","75.1765283680029","77.319988956331","78.2263794018867","82.6486430755102","83.539150804222","85.9705145324499","86.5282836761114","87.5987217116299","90.4454707978723","94.4154644968253","94.1060285739544","91.4371530090173","91.4107798136461","85.143734696058","86.1591959843619","88.8014387457695","94.696946306345","96.2902535075211","96.0863913004376","96.6412601114097","97.8907396336483","99.4613273033147","100.770522951808","100","100.725758566038","97.4930922538587","96.4693448516217","94.8721498750265","89.5602553285649","89.7375836130287","90.3021599699912","90.8086169994174","88.8160062145036","",
"Grenada","GRD","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","92.2012610830669","95.915799404215","110.912424940014","117.73042928381","124.105434652997","132.384242656162","132.512569624681","123.409741467379","110.964136843998","109.160272020879","114.667671142973","106.584369946989","105.34943893149","104.324115249359","109.946800374356","109.947888959778","106.339410896634","106.828063403783","107.861792527146","108.517071925591","109.330325769145","111.877372810593","112.483199656611","110.588517453457","106.135774856525","102.275880131462","101.155662632928","101.394740752313","98.6989588469118","98.9761673666465","100.634574953912","100","97.0608658521874","97.7107603037894","96.4567547771955","93.6353118271621","97.0178068235421","99.1495677127248","97.7881796316115","95.4231506084624","96.0910032782335","",
"Greenland","GRL","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guam","GUM","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","848.813832830076","920.319626043322","1041.13887618781","1217.08128887526","1253.04720186115","1293.28507240944","1223.77339355692","631.934270980234","277.985289429032","223.010305083093","158.027990647532","134.272879701712","147.283532888915","160.063979600728","90.3543938662744","92.0247640351157","98.6937321922939","101.401737934946","99.90461076914","89.935688995409","94.249401815864","94.4721403034261","95.4999698486661","92.273194695304","88.1330288128384","89.9340847907099","92.3092228991515","94.8785608596584","94.4491833584757","100.116329663337","100","97.7576711081192","99.2727222766882","99.5798741588693","99.0847704146493","105.421069245898","107.266240240588","107.048421243515","104.6046634074","107.381585239841","",
"High income","HIC","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.9266283226","93.3870877803877","91.7774833953703","100.8345735325","106.052568977186","108.692232729139","121.300250538159","135.654782103946","153.398754136854","147.962787993114","146.689118904364","151.898117498711","145.644665134432","129.149548656424","116.102698869754","112.029363221026","109.621863103872","106.125747148886","101.568950213103","102.230376013967","100","97.8964555225386","104.076634931752","109.275262449333","112.13661865793","120.971228109908","122.045665999467","122.716770606779","121.289262198547","127.083022651409","",
"Honduras","HND","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.4783676410279","94.528748586274","90.0045670114265","89.6286282917396","93.020885709022","93.9516150473757","94.5457603493119","95.6701997107253","96.8117379071107","98.2947453123934","98.7946715135192","102.289035874911","102.935970208751","100","97.5017120081383","95.4186047853687","96.8267265274037","95.8406920197405","92.7188295760932","92.9949316091439","93.6299078655074","95.3710280281746","93.9836261017638","",
"Haiti","HTI","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.7259264284343","63.9742198833406","69.231346374798","69.0577304156949","66.2909451953613","67.9490837283967","71.3757834518573","70.928927718455","72.4830572857033","72.9796095141312","78.703259380752","86.8630338396492","89.1254817055715","94.875618668911","96.2145655984315","91.6239948821562","101.99914516474","104.891410437566","98.9899035091725","100","99.7524220020802","97.0333981868234","95.9953423074864","92.1275710029256","88.3409430516154","88.9340165364153","90.601758535204","90.1413533432616","88.8804609628597","",
"IBRD only","IBD","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA only","IDX","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Not classified","INX","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","82.6565746880722","88.0201145023762","87.4158882320161","94.3403629409273","95.6794429933522","95.7409654055603","97.1171143982993","104.66479681009","102.901775710142","101.149860414559","99.6020772250909","104.563257530541","100.82362265542","103.320167625671","96.4965622535064","95.8569275165676","96.6800661907949","99.0291694844705","91.6664890943805","88.8910466596809","85.5546474548886","82.0011293862437","84.8864648423873","89.6548452705922","99.0263682778728","101.881910744576","101.53697402937","103.459980778385","109.060944563459","113.20224285437","107.737109442891","100","100.233157894581","95.6417330916357","97.4106718920521","96.614132344762","88.6141231595933","89.5436109356282","89.8300607998056","90.7560689607873","88.2154166657406","",
"Iran, Islamic Rep.","IRN","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","207.704298849721","227.399071213275","270.966274465534","317.163598992662","375.499155171668","423.117805029212","251.20954523698","166.223629449865","184.563799083469","216.836940938214","217.217205658568","146.548132470882","131.317028768388","72.226952754426","54.4803891516919","67.199499875796","90.4362320274403","117.325624771867","146.049532447412","180.81557643263","219.492362698888","260.556502950461","296.310315942482","112.363419858328","70.5376766975785","70.3030646872771","72.1570271846821","73.8447219365075","77.5048715648365","87.4702821478677","99.0016337021798","100","114.118241000396","126.755544142277","123.15008394709","91.3758145824682","96.3702647653755","98.6522660886458","97.6130077104553","91.2039255315805","126.216106559483","",
"Iraq","IRQ","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iceland","ISL","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","139.43023661946","146.58975593171","152.867959719866","140.195209081823","129.700108799382","138.32545029687","137.076423728709","136.736413470684","147.85028576334","155.537320917511","142.223044059754","140.988849457715","143.948277828693","144.304405637612","133.459018700464","125.460948580127","125.159659501461","125.381647348134","127.60398073981","131.934349820677","133.467090172832","137.233394026216","120.221498765754","127.688519896898","135.944172327733","140.064433170594","156.977298255261","145.742548079261","153.632918689731","120.23726189174","96.6790418744022","100","100.919774997749","99.8297676957462","104.036227808179","111.192447613846","114.022105019938","128.311318914882","143.679617354252","139.920151560139","130.501983299399","",
"Israel","ISR","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","93.7875349215817","95.7686307366229","97.4962132621456","102.041028020942","111.12993798359","104.343418399055","101.991842999749","99.4884182186719","96.9346317574573","106.878357812856","108.135852172827","105.726038828674","107.242249396492","104.471097252615","103.11031028613","104.276215105393","105.136466228167","110.238546366186","115.29168582492","112.175121718412","106.710313293085","112.477982174603","111.379786016746","100.713327143547","95.6584072910647","89.7988513576656","87.4944167657346","87.1274430302238","88.1761965511918","98.3550327278383","95.8121457456272","100","101.149864465555","95.9789757292865","102.283477115166","103.126039827364","101.741692737436","103.325977010882","108.149880956724","106.008907592843","108.648444383997","",
"Italy","ITA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","97.4533177961926","93.899993244097","95.0147209054222","100.224271458955","101.082326501119","100.683677016032","107.799887353916","110.952814845984","110.074896942651","112.767316010873","118.375112429825","118.333469817553","116.503954031102","98.1230033161165","95.7110229140186","89.2867069626699","99.2500396944987","98.7546182107214","99.2273683182705","97.9636244483626","93.1675014955564","94.438568472371","96.7369010871485","102.861965958511","104.632053449313","102.82839956335","102.440977004563","103.080413559597","103.933054657685","105.066110599885","100","99.8669359335873","97.7578660331488","99.4809853939437","99.3393546401355","93.8705754371194","94.5832749022069","95.2763248997327","96.7970909036842","94.4325941216564","",
"Jamaica","JAM","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jordan","JOR","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Japan","JPN","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","73.8186032001886","78.9066761275942","71.5518594624667","77.485517543787","80.8860139240124","82.905553000735","106.27948738807","111.948740656322","118.68717544476","108.779617675323","97.3165368809831","103.89394795844","106.979933152251","125.229310390189","133.138159000042","135.322805353564","113.684893360791","106.963403648618","106.991794583733","118.880008987253","125.49186662241","111.752747012391","104.130072593045","105.02610768154","106.062898215667","99.4490896779131","90.0376060806989","82.4695706266675","88.6122786503223","99.5345266782708","100","101.134748523747","99.8892260072818","79.641936672052","74.5876754031574","69.4129871269155","78.8443024125531","75.032504107446","74.3700787686778","76.4734043979558","",
"Kazakhstan","KAZ","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kenya","KEN","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kyrgyz Republic","KGZ","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cambodia","KHM","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kiribati","KIR","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","102.194858052068","101.722091719983","105.08899283058","107.942516475778","109.111321228716","111.190002346334","110.788585557335","106.91225080571","100.349374766141","95.1066747711056","97.9604376812923","94.2153401732933","93.7272005907599","92.3832420749111","94.8619688800842","94.4512476904273","92.4539732285848","92.5478989212182","99.7139922549327","102.77384150931","104.807496050237","106.45669225219","107.686177250764","107.159840946147","102.862525732102","98.4851732741675","96.0238314740937","100.092297348197","98.6832412724045","97.4735542143677","101.711203086804","100","100.383649463749","101.043810686826","100.420968606892","99.7045698741973","102.306135435883","102.468382700431","100.986750478353","96.968202831158","96.6491885788281","",
"Korea, Rep.","KOR","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","132.768466039102","140.826764638148","131.487225392074","131.408495533462","136.29489879667","152.758202373908","164.434782639974","146.648686124624","97.894517622635","99.2887378740777","104.731942034235","98.4698600098733","104.445613560773","103.107504833276","107.241648072106","127.016637614772","136.102050178204","137.145174629375","108.142025326246","91.6141114253096","100","97.4948571798574","105.127652017603","119.037235142396","134.538840202653","142.057781858552","139.053745297353","143.394186055202","153.593204786363","147.714727916825","",
"Kuwait","KWT","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lebanon","LBN","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liberia","LBR","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","98.6399229853806","100.280605104156","110.062338394635","112.899312761436","114.6968508487","119.296822964829","116.279190606629","109.404355857694","107.238998496135","101.676759059372","104.107271398901","99.3068631667988","100.653656579461","101.254402751389","105.056371988915","104.777270097544","103.777904142102","103.12895111941","102.399762036168","104.989420217502","105.95619107643","111.623122902183","116.781533717887","113.434446503475","108.157858046829","102.956886003012","101.644775242167","101.377739536798","97.9245488148813","97.3619137827616","99.9012155497962","100","97.3899261480858","100.185772001159","100.572319759475","102.895693482361","106.876616411714","104.961101128342","103.194546178012","102.359952746078","103.025053657504","",
"Latin America & Caribbean","LCN","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lower middle income","LMC","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
